web-scraper-order,web-scraper-start-url,Single,Single-href,Title,Price,Image-src,Color,Occassion,Type
1691783756-10,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itmf56652da126fd?pid=SARGMU8HXHWZHFFS&lid=LSTSARGMU8HXHWZHFFS3ZDPAD&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_32&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HXHWZHFFS.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 809,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/p/9/3/free-nc165-rama-krimisha-fashion-unstitched-original-imaghwqgcvew3dzf.jpeg?q=70,color,Ethnic,Saree
1691783759-11,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm934cb5f2e7906?pid=SARGMU8HYEZ3ZZB6&lid=LSTSARGMU8HYEZ3ZZB6QMLWQB&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_31&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HYEZ3ZZB6.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 759,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/a/q/g/free-banarasi-soft-lichi-silk-woven-sarees-rep-chiku-rani-original-imaga5mpvpbsqjkn.jpeg?q=70,color,Ethnic,Saree
1691783762-12,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm1b32a9e5283d1?pid=SARGMU8GJQ7ZCHG6&lid=LSTSARGMU8GJQ7ZCHG6EXYJ3P&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_30&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8GJQ7ZCHG6.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 759,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/o/y/q/free-nc12-rama-jall-us-fashion-unstitched-original-imagdcy6kvj3sxsf.jpeg?q=70,color,Ethnic,Saree
1691783765-13,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itmc009e46aba8cf?pid=SARGMU8HXGWG6RGZ&lid=LSTSARGMU8HXGWG6RGZPWOAMD&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_29&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HXGWG6RGZ.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 759,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/e/c/t/free-nc36-goldrani-rama-us-fashion-unstitched-original-imafwfztwdx2rftj.jpeg?q=70,color,Ethnic,Saree
1691783768-14,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm0fd2bdc1689af?pid=SARGMU8H3UEVA6PF&lid=LSTSARGMU8H3UEVA6PFVGESBT&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_28&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8H3UEVA6PF.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Blue)",₹ 859,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/h/n/q/free-nc128-leaf-skyblue-js-enterprise-unstitched-original-imagkd662bqh6txk.jpeg?q=70,color,Ethnic,Saree
1691783771-15,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itmd9d59bbf32350?pid=SARGMU8HCNVQU8KG&lid=LSTSARGMU8HCNVQU8KGLF5RXL&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_27&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HCNVQU8KG.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 809,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/i/f/2/free-nc170-red-gold-babita-synthetics-unstitched-original-imagm3duhqjy8gvx.jpeg?q=70,color,Ethnic,Saree
1691783774-16,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm24a0437976405?pid=SARGMU8GAZXWAVZG&lid=LSTSARGMU8GAZXWAVZGKU11YP&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_26&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8GAZXWAVZG.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 759,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/v/q/g/free-nc44-khanak-rama-js-enterprise-unstitched-original-imagfz56kyqf9nby.jpeg?q=70,color,Ethnic,Saree
1691783777-17,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm319f9465c8461?pid=SARGMU8HVZEU6M8R&lid=LSTSARGMU8HVZEU6M8RRRYNJJ&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_25&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HVZEU6M8R.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 759,https://rukminim2.flixcart.com/image/832/832/krntoy80/sari/q/o/d/free-te177-frz-astoban-unstitched-original-imag5ehgw2ahsczm.jpeg?q=70,color,Ethnic,Saree
1691783780-18,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm8fc888c053c6d?pid=SARGMU8HKQQRMQCF&lid=LSTSARGMU8HKQQRMQCF5WBIUA&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_24&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HKQQRMQCF.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 759,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/n/i/a/free-nc42-kasmira-rama-us-fashion-unstitched-original-imagg46dfuakcstj.jpeg?q=70,color,Ethnic,Saree
1691783783-19,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itmcb6c161958ed4?pid=SARGMU8H5BYHCPGZ&lid=LSTSARGMU8H5BYHCPGZNDISYA&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_23&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8H5BYHCPGZ.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 859,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/v/j/h/free-nc113-parrot-pink-box-js-enterprise-unstitched-original-imagjzzyn4b3nkgn.jpeg?q=70,color,Ethnic,Saree
1691783786-20,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm2bcac1d7ead63?pid=SARGMU8GN2X3YWGR&lid=LSTSARGMU8GN2X3YWGRQT8SBM&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_22&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8GN2X3YWGR.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Blue)",₹ 809,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/t/5/z/free-nc107-h-1-r-blue-us-fashion-unstitched-original-imaghx32r98tfedm.jpeg?q=70,color,Ethnic,Saree
1691783789-21,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm3fab9f372fcb7?pid=SARGMU8HZHJHDAXP&lid=LSTSARGMU8HZHJHDAXPCWBOFQ&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_21&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HZHJHDAXP.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 859,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/r/i/a/free-nc2-chetna-parrot-maroon-ankudi-fashion-studio-unstitched-original-imaghzpbwpp4hnbn.jpeg?q=70,color,Ethnic,Saree
1691783792-22,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itmd2d1dcce7c91a?pid=SARGMU8GMR3BFREZ&lid=LSTSARGMU8GMR3BFREZFX2ZIL&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_20&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8GMR3BFREZ.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 809,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/u/v/m/free-nc90-mor-rama-n-blue-us-fashion-unstitched-original-imagg577bwsfzhb9.jpeg?q=70,color,Ethnic,Saree
1691783795-23,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm59c0ca3326ff7?pid=SARGMU8HVZGNHSPU&lid=LSTSARGMU8HVZGNHSPUKYZTDQ&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_19&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HVZGNHSPU.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Blue)",₹ 859,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/d/f/f/free-nc120-kukdi-r-blue-red-js-enterprise-unstitched-original-imagjzzyfjxwykhc.jpeg?q=70,color,Ethnic,Saree
1691783798-24,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itmf1c06e19e7fb5?pid=SARGMU8GZZQC5G3F&lid=LSTSARGMU8GZZQC5G3FDRAMQL&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_18&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8GZZQC5G3F.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Blue)",₹ 899,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/r/u/g/free-nc159-sky-n-blue-khodiyar-fashion-unstitched-original-imagh3v2dgzgcewa.jpeg?q=70,color,Ethnic,Saree
1691783801-25,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itmc60a6cc53a2da?pid=SARGMU8GDZYJ32HE&lid=LSTSARGMU8GDZYJ32HETNW6ZC&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_17&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8GDZYJ32HE.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 859,https://rukminim2.flixcart.com/image/832/832/l1b1oy80/sari/s/y/o/free-just-s-undhad-brother-s-unstitched-original-imagcwemzweh7yab.jpeg?q=70,color,Ethnic,Saree
1691783804-26,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm8f6c1b427d3ee?pid=SARGMU8HMQZHTBMY&lid=LSTSARGMU8HMQZHTBMYNDUVMM&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_16&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HMQZHTBMY.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Blue)",₹ 759,https://rukminim2.flixcart.com/image/832/832/k65d18w0/sari/b/f/z/free-pari-20-r-blue-aryanik-designer-original-imafb4n65zggp8xy.jpeg?q=70,color,Ethnic,Saree
1691783807-27,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itmb61d72043ee19?pid=SARGMU8HEDZGGZWH&lid=LSTSARGMU8HEDZGGZWHIUXNPR&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_15&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HEDZGGZWH.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 899,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/p/w/s/free-nc-137-c-nilkash-enetrprise-unstitched-original-imagkgru6fvpvmyh.jpeg?q=70,color,Ethnic,Saree
1691783810-28,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itmdcbf6e7b3e09a?pid=SARGMU8HVRY2RAY3&lid=LSTSARGMU8HVRY2RAY3AV261R&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_14&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8HVRY2RAY3.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 899,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/1/y/5/free-nc151-parrot-wine-us-fashion-unstitched-original-imagkqgauv5nunzq.jpeg?q=70,color,Ethnic,Saree
1691783813-29,https://www.flipkart.com/search?q=saree%20light%20young&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/ab-young-woven-kanjivaram-jacquard-pure-silk-saree/p/itm8b88fd48cafaf?pid=SARGMU8GTSQYWHAH&lid=LSTSARGMU8GTSQYWHAHAFW6UI&marketplace=FLIPKART&q=saree+light+young&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_13&otracker=search&otracker1=search&iid=0ad0b4eb-c824-4c21-83c6-a262ba67a3a0.SARGMU8GTSQYWHAH.SEARCH&ssid=eqbzzvc8ao0000001691783723404&qH=07b6887b41d0ede2,"Woven Kanjivaram Jacquard, Pure Silk Saree  (Light Green)",₹ 759,https://rukminim2.flixcart.com/image/832/832/xif0q/sari/d/m/r/free-nc1-rajvadi-rama-us-fashion-unstitched-original-imagh4yyph8yhzys.jpeg?q=70,color,Ethnic,Saree
